Part_Number,Year,Month,Raw_Forecast_Demand
SC-HYD-0006,2021,6,83
SC-HYD-0006,2021,7,287
SC-HYD-0006,2021,8,294
SC-HYD-0006,2021,9,633
SC-HYD-0006,2021,10,237
SC-HYD-0006,2021,11,274
SC-HYD-0006,2021,12,490
SC-HYD-0006,2022,1,178
SC-HYD-0006,2022,2,236
SC-HYD-0006,2022,3,570
SC-HYD-0006,2022,4,381
SC-HYD-0006,2022,5,357
SC-HYD-0006,2022,6,586
SC-HYD-0006,2022,7,241
SC-HYD-0006,2022,8,359
SC-HYD-0006,2022,9,344
SC-HYD-0006,2022,10,330
SC-HYD-0006,2022,11,302
SC-HYD-0006,2022,12,352
SC-HYD-0006,2023,1,659
SC-HYD-0006,2023,2,479
SC-HYD-0006,2023,3,624
SC-HYD-0006,2023,4,503
SC-HYD-0006,2023,5,384
SC-HYD-0006,2023,6,322
SC-HYD-0006,2023,7,313
SC-HYD-0006,2023,8,350
SC-HYD-0006,2023,9,379
SC-HYD-0006,2023,10,304
SC-HYD-0006,2023,11,426
SC-HYD-0006,2023,12,442
SC-HYD-0006,2024,1,438
SC-HYD-0006,2024,2,418
SC-HYD-0006,2024,3,589
SC-HYD-0006,2024,4,540
SC-HYD-0006,2024,5,402
SC-HYD-0006,2024,6,303
SC-HYD-0006,2024,7,370
SC-HYD-0006,2024,8,203
SC-HYD-0006,2024,9,322
SC-HYD-0006,2024,10,344
SC-HYD-0006,2024,11,284
SC-HYD-0006,2024,12,299
SC-SUS-0012,2020,1,4
SC-SUS-0012,2020,2,6
SC-SUS-0012,2020,3,11
SC-SUS-0012,2020,4,5
SC-SUS-0012,2020,5,0
SC-SUS-0012,2020,6,9
SC-SUS-0012,2020,7,20
SC-SUS-0012,2020,8,7
SC-SUS-0012,2020,9,17
SC-SUS-0012,2020,10,15
SC-SUS-0012,2020,11,7
SC-SUS-0012,2020,12,4
SC-SUS-0012,2021,1,6
SC-SUS-0012,2021,2,6
SC-SUS-0012,2021,3,3
SC-SUS-0012,2021,4,8
SC-SUS-0012,2021,5,14
SC-SUS-0012,2021,6,0
SC-SUS-0012,2021,7,5
SC-SUS-0012,2021,8,14
SC-SUS-0012,2021,9,2
SC-SUS-0012,2021,10,7
SC-SUS-0012,2021,11,15
SC-SUS-0012,2021,12,3
SC-SUS-0012,2022,1,8
SC-SUS-0012,2022,2,10
SC-SUS-0012,2022,3,6
SC-SUS-0012,2022,4,20
SC-SUS-0012,2022,5,1
SC-SUS-0012,2022,6,27
SC-SUS-0012,2022,7,6
SC-SUS-0012,2022,8,14
SC-SUS-0012,2022,9,21
SC-SUS-0012,2022,10,31
SC-SUS-0012,2022,11,15
SC-SUS-0012,2022,12,12
SC-SUS-0012,2023,1,21
SC-SUS-0012,2023,2,2
SC-SUS-0012,2023,3,5
SC-SUS-0012,2023,4,32
SC-SUS-0012,2023,5,11
SC-SUS-0012,2023,6,18
SC-SUS-0012,2023,7,18
SC-SUS-0012,2023,8,0
SC-SUS-0012,2023,9,18
SC-SUS-0012,2023,10,3
SC-SUS-0012,2023,11,9
SC-SUS-0012,2023,12,10
SC-SUS-0012,2024,1,7
SC-SUS-0012,2024,2,6
SC-SUS-0012,2024,3,9
SC-SUS-0012,2024,4,1
SC-SUS-0012,2024,5,10
SC-SUS-0012,2024,6,9
SC-SUS-0012,2024,7,10
SC-SUS-0012,2024,8,9
SC-SUS-0012,2024,9,12
SC-SUS-0012,2024,10,2
SC-SUS-0012,2024,11,11
SC-SUS-0012,2024,12,8
SC-CLG-0003,2020,1,240
SC-CLG-0003,2020,2,420
SC-CLG-0003,2020,3,296
SC-CLG-0003,2020,4,373
SC-CLG-0003,2020,5,467
SC-CLG-0003,2020,6,405
SC-CLG-0003,2020,7,395
SC-CLG-0003,2020,8,701
SC-CLG-0003,2020,9,425
SC-CLG-0003,2020,10,566
SC-CLG-0003,2020,11,305
SC-CLG-0003,2020,12,390
SC-CLG-0003,2021,1,774
SC-CLG-0003,2021,2,399
SC-CLG-0003,2021,3,576
SC-CLG-0003,2021,4,464
SC-CLG-0003,2021,5,266
SC-CLG-0003,2021,6,605
SC-CLG-0003,2021,7,566
SC-CLG-0003,2021,8,507
SC-CLG-0003,2021,9,1239
SC-CLG-0003,2021,10,747
SC-CLG-0003,2021,11,828
SC-CLG-0003,2021,12,1058
SC-CLG-0003,2022,1,647
SC-CLG-0003,2022,2,692
SC-CLG-0003,2022,3,674
SC-CLG-0003,2022,4,638
SC-CLG-0003,2022,5,765
SC-CLG-0003,2022,6,1025
SC-CLG-0003,2022,7,647
SC-CLG-0003,2022,8,389
SC-CLG-0003,2022,9,779
SC-CLG-0003,2022,10,1066
SC-CLG-0003,2022,11,584
SC-CLG-0003,2022,12,1125
SC-CLG-0003,2023,1,787
SC-CLG-0003,2023,2,400
SC-CLG-0003,2023,3,870
SC-CLG-0003,2023,4,581
SC-CLG-0003,2023,5,875
SC-CLG-0003,2023,6,618
SC-CLG-0003,2023,7,771
SC-CLG-0003,2023,8,891
SC-CLG-0003,2023,9,576
SC-CLG-0003,2023,10,911
SC-CLG-0003,2023,11,300
SC-CLG-0003,2023,12,1087
SC-CLG-0003,2024,1,261
SC-CLG-0003,2024,2,768
SC-CLG-0003,2024,3,404
SC-CLG-0003,2024,4,514
SC-CLG-0003,2024,5,467
SC-CLG-0003,2024,6,821
SC-CLG-0003,2024,7,1003
SC-CLG-0003,2024,8,774
SC-CLG-0003,2024,9,704
SC-CLG-0003,2024,10,832
SC-CLG-0003,2024,11,728
SC-CLG-0003,2024,12,666
SC-BRK-0005,2020,1,759
SC-BRK-0005,2020,2,708
SC-BRK-0005,2020,3,524
SC-BRK-0005,2020,4,363
SC-BRK-0005,2020,5,305
SC-BRK-0005,2020,6,298
SC-BRK-0005,2020,7,328
SC-BRK-0005,2020,8,278
SC-BRK-0005,2020,9,792
SC-BRK-0005,2020,10,891
SC-BRK-0005,2020,11,401
SC-BRK-0005,2020,12,445
SC-BRK-0005,2021,1,495
SC-BRK-0005,2021,2,453
SC-BRK-0005,2021,3,532
SC-BRK-0005,2021,4,255
SC-BRK-0005,2021,5,420
SC-BRK-0005,2021,6,356
SC-BRK-0005,2021,7,363
SC-BRK-0005,2021,8,402
SC-BRK-0005,2021,9,195
SC-BRK-0005,2021,10,500
SC-BRK-0005,2021,11,167
SC-BRK-0005,2021,12,185
SC-BRK-0005,2022,1,1128
SC-BRK-0005,2022,2,736
SC-BRK-0005,2022,3,859
SC-BRK-0005,2022,4,192
SC-BRK-0005,2022,5,330
SC-BRK-0005,2022,6,519
SC-BRK-0005,2022,7,595
SC-BRK-0005,2022,8,468
SC-BRK-0005,2022,9,672
SC-BRK-0005,2022,10,317
SC-BRK-0005,2022,11,623
SC-BRK-0005,2022,12,539
SC-BRK-0005,2023,1,764
SC-BRK-0005,2023,2,536
SC-BRK-0005,2023,3,485
SC-BRK-0005,2023,4,447
SC-BRK-0005,2023,5,597
SC-BRK-0005,2023,6,504
SC-BRK-0005,2023,7,660
SC-BRK-0005,2023,8,601
SC-BRK-0005,2023,9,294
SC-BRK-0005,2023,10,679
SC-BRK-0005,2023,11,405
SC-BRK-0005,2023,12,446
SC-BRK-0005,2024,1,790
SC-BRK-0005,2024,2,692
SC-BRK-0005,2024,3,630
SC-BRK-0005,2024,4,323
SC-BRK-0005,2024,5,541
SC-BRK-0005,2024,6,422
SC-BRK-0005,2024,7,298
SC-BRK-0005,2024,8,662
SC-BRK-0005,2024,9,621
SC-BRK-0005,2024,10,423
SC-BRK-0005,2024,11,519
SC-BRK-0005,2024,12,340
SC-ENG-0005,2020,1,724
SC-ENG-0005,2020,2,732
SC-ENG-0005,2020,3,810
SC-ENG-0005,2020,4,692
SC-ENG-0005,2020,5,199
SC-ENG-0005,2020,6,531
SC-ENG-0005,2020,7,897
SC-ENG-0005,2020,8,641
SC-ENG-0005,2020,9,576
SC-ENG-0005,2020,10,484
SC-ENG-0005,2020,11,506
SC-ENG-0005,2020,12,939
SC-ENG-0005,2021,1,636
SC-ENG-0005,2021,2,384
SC-ENG-0005,2021,3,489
SC-ENG-0005,2021,4,419
SC-ENG-0005,2021,5,474
SC-ENG-0005,2021,6,581
SC-ENG-0005,2021,7,616
SC-ENG-0005,2021,8,881
SC-ENG-0005,2021,9,630
SC-ENG-0005,2021,10,518
SC-ENG-0005,2021,11,597
SC-ENG-0005,2021,12,606
SC-ENG-0005,2022,1,489
SC-ENG-0005,2022,2,676
SC-ENG-0005,2022,3,436
SC-ENG-0005,2022,4,1094
SC-ENG-0005,2022,5,623
SC-ENG-0005,2022,6,557
SC-ENG-0005,2022,7,789
SC-ENG-0005,2022,8,659
SC-ENG-0005,2022,9,394
SC-ENG-0005,2022,10,661
SC-ENG-0005,2022,11,467
SC-ENG-0005,2022,12,763
SC-ENG-0005,2023,1,411
SC-ENG-0005,2023,2,768
SC-ENG-0005,2023,3,586
SC-ENG-0005,2023,4,438
SC-ENG-0005,2023,5,534
SC-ENG-0005,2023,6,437
SC-ENG-0005,2023,7,550
SC-ENG-0005,2023,8,779
SC-ENG-0005,2023,9,543
SC-ENG-0005,2023,10,852
SC-ENG-0005,2023,11,669
SC-ENG-0005,2023,12,610
SC-ENG-0005,2024,1,738
SC-ENG-0005,2024,2,329
SC-ENG-0005,2024,3,861
SC-ENG-0005,2024,4,652
SC-ENG-0005,2024,5,875
SC-ENG-0005,2024,6,595
SC-ENG-0005,2024,7,877
SC-ENG-0005,2024,8,598
SC-ENG-0005,2024,9,606
SC-ENG-0005,2024,10,1070
SC-ENG-0005,2024,11,846
SC-ENG-0005,2024,12,553
SC-SUS-0013,2020,1,32
SC-SUS-0013,2020,2,44
SC-SUS-0013,2020,3,10
SC-SUS-0013,2020,4,5
SC-SUS-0013,2020,5,29
SC-SUS-0013,2020,6,13
SC-SUS-0013,2020,7,37
SC-SUS-0013,2020,8,9
SC-SUS-0013,2020,9,0
SC-SUS-0013,2020,10,0
SC-SUS-0013,2020,11,17
SC-SUS-0013,2020,12,2
SC-SUS-0013,2021,1,8
SC-SUS-0013,2021,2,14
SC-SUS-0013,2021,3,11
SC-SUS-0013,2021,4,8
SC-SUS-0013,2021,5,20
SC-SUS-0013,2021,6,19
SC-SUS-0013,2021,7,0
SC-SUS-0013,2021,8,3
SC-SUS-0013,2021,9,30
SC-SUS-0013,2021,10,17
SC-SUS-0013,2021,11,4
SC-SUS-0013,2021,12,0
SC-SUS-0013,2022,1,23
SC-SUS-0013,2022,2,9
SC-SUS-0013,2022,3,7
SC-SUS-0013,2022,4,18
SC-SUS-0013,2022,5,9
SC-SUS-0013,2022,6,11
SC-SUS-0013,2022,7,13
SC-SUS-0013,2022,8,13
SC-SUS-0013,2022,9,37
SC-SUS-0013,2022,10,19
SC-SUS-0013,2022,11,17
SC-SUS-0013,2022,12,18
SC-SUS-0013,2023,1,27
SC-SUS-0013,2023,2,0
SC-SUS-0013,2023,3,19
SC-SUS-0013,2023,4,24
SC-SUS-0013,2023,5,26
SC-SUS-0013,2023,6,15
SC-SUS-0013,2023,7,37
SC-SUS-0013,2023,8,12
SC-SUS-0013,2023,9,16
SC-SUS-0013,2023,10,76
SC-SUS-0013,2023,11,14
SC-SUS-0013,2023,12,14
SC-SUS-0013,2024,1,12
SC-SUS-0013,2024,2,21
SC-SUS-0013,2024,3,70
SC-SUS-0013,2024,4,0
SC-SUS-0013,2024,5,59
SC-SUS-0013,2024,6,23
SC-SUS-0013,2024,7,28
SC-SUS-0013,2024,8,26
SC-SUS-0013,2024,9,10
SC-SUS-0013,2024,10,8
SC-SUS-0013,2024,11,38
SC-SUS-0013,2024,12,0
SC-CLG-0004,2020,1,1700
SC-CLG-0004,2020,2,1771
SC-CLG-0004,2020,3,2004
SC-CLG-0004,2020,4,1764
SC-CLG-0004,2020,5,1914
SC-CLG-0004,2020,6,2653
SC-CLG-0004,2020,7,1785
SC-CLG-0004,2020,8,2278
SC-CLG-0004,2020,9,2206
SC-CLG-0004,2020,10,2861
SC-CLG-0004,2020,11,1600
SC-CLG-0004,2020,12,2820
SC-CLG-0004,2021,1,2234
SC-CLG-0004,2021,2,2118
SC-CLG-0004,2021,3,1143
SC-CLG-0004,2021,4,1966
SC-CLG-0004,2021,5,1957
SC-CLG-0004,2021,6,1521
SC-CLG-0004,2021,7,2308
SC-CLG-0004,2021,8,3177
SC-CLG-0004,2021,9,2381
SC-CLG-0004,2021,10,2758
SC-CLG-0004,2021,11,2767
SC-CLG-0004,2021,12,2515
SC-CLG-0004,2022,1,3042
SC-CLG-0004,2022,2,1663
SC-CLG-0004,2022,3,2111
SC-CLG-0004,2022,4,2098
SC-CLG-0004,2022,5,1505
SC-CLG-0004,2022,6,2706
SC-CLG-0004,2022,7,2286
SC-CLG-0004,2022,8,2230
SC-CLG-0004,2022,9,2209
SC-CLG-0004,2022,10,2443
SC-CLG-0004,2022,11,2511
SC-CLG-0004,2022,12,2274
SC-CLG-0004,2023,1,2317
SC-CLG-0004,2023,2,2361
SC-CLG-0004,2023,3,1654
SC-CLG-0004,2023,4,2068
SC-CLG-0004,2023,5,2231
SC-CLG-0004,2023,6,3121
SC-CLG-0004,2023,7,2296
SC-CLG-0004,2023,8,2675
SC-CLG-0004,2023,9,3503
SC-CLG-0004,2023,10,2882
SC-CLG-0004,2023,11,2701
SC-CLG-0004,2023,12,3217
SC-CLG-0004,2024,1,2403
SC-CLG-0004,2024,2,3341
SC-CLG-0004,2024,3,2553
SC-CLG-0004,2024,4,2617
SC-CLG-0004,2024,5,3118
SC-CLG-0004,2024,6,3331
SC-CLG-0004,2024,7,3352
SC-CLG-0004,2024,8,3878
SC-CLG-0004,2024,9,2894
SC-CLG-0004,2024,10,3066
SC-CLG-0004,2024,11,2382
SC-CLG-0004,2024,12,2692
SC-FUE-0008,2020,1,5
SC-FUE-0008,2020,2,6
SC-FUE-0008,2020,3,7
SC-FUE-0008,2020,4,9
SC-FUE-0008,2020,5,7
SC-FUE-0008,2020,6,5
SC-FUE-0008,2020,7,3
SC-FUE-0008,2020,8,5
SC-FUE-0008,2020,9,7
SC-FUE-0008,2020,10,4
SC-FUE-0008,2020,11,4
SC-FUE-0008,2020,12,4
SC-FUE-0008,2021,1,7
SC-FUE-0008,2021,2,6
SC-FUE-0008,2021,3,3
SC-FUE-0008,2021,4,1
SC-FUE-0008,2021,5,0
SC-FUE-0008,2021,6,3
SC-FUE-0008,2021,7,1
SC-FUE-0008,2021,8,2
SC-FUE-0008,2021,9,2
SC-FUE-0008,2021,10,4
SC-FUE-0008,2021,11,2
SC-FUE-0008,2021,12,3
SC-FUE-0008,2022,1,0
SC-FUE-0008,2022,2,1
SC-FUE-0008,2022,3,0
SC-FUE-0008,2022,4,5
SC-FUE-0008,2022,5,6
SC-FUE-0008,2022,6,5
SC-FUE-0008,2022,7,4
SC-FUE-0008,2022,8,6
SC-FUE-0008,2022,9,1
SC-FUE-0008,2022,10,6
SC-FUE-0008,2022,11,2
SC-FUE-0008,2022,12,2
SC-FUE-0008,2023,1,6
SC-FUE-0008,2023,2,0
SC-FUE-0008,2023,3,1
SC-FUE-0008,2023,4,3
SC-FUE-0008,2023,5,3
SC-FUE-0008,2023,6,3
SC-FUE-0008,2023,7,3
SC-FUE-0008,2023,8,0
SC-FUE-0008,2023,9,1
SC-FUE-0008,2023,10,1
SC-FUE-0008,2023,11,0
SC-FUE-0008,2023,12,1
SC-FUE-0008,2024,1,4
SC-FUE-0008,2024,2,5
SC-FUE-0008,2024,3,5
SC-FUE-0008,2024,4,3
SC-FUE-0008,2024,5,2
SC-FUE-0008,2024,6,2
SC-FUE-0008,2024,7,1
SC-FUE-0008,2024,8,1
SC-FUE-0008,2024,9,2
SC-FUE-0008,2024,10,0
SC-FUE-0008,2024,11,2
SC-FUE-0008,2024,12,2
SC-ENG-0006,2020,1,319
SC-ENG-0006,2020,2,280
SC-ENG-0006,2020,3,463
SC-ENG-0006,2020,4,294
SC-ENG-0006,2020,5,368
SC-ENG-0006,2020,6,349
SC-ENG-0006,2020,7,418
SC-ENG-0006,2020,8,343
SC-ENG-0006,2020,9,358
SC-ENG-0006,2020,10,626
SC-ENG-0006,2020,11,509
SC-ENG-0006,2020,12,555
SC-ENG-0006,2021,1,556
SC-ENG-0006,2021,2,496
SC-ENG-0006,2021,3,591
SC-ENG-0006,2021,4,402
SC-ENG-0006,2021,5,554
SC-ENG-0006,2021,6,482
SC-ENG-0006,2021,7,883
SC-ENG-0006,2021,8,446
SC-ENG-0006,2021,9,565
SC-ENG-0006,2021,10,356
SC-ENG-0006,2021,11,452
SC-ENG-0006,2021,12,75
SC-ENG-0006,2022,1,371
SC-ENG-0006,2022,2,261
SC-ENG-0006,2022,3,605
SC-ENG-0006,2022,4,471
SC-ENG-0006,2022,5,337
SC-ENG-0006,2022,6,564
SC-ENG-0006,2022,7,598
SC-ENG-0006,2022,8,650
SC-ENG-0006,2022,9,743
SC-ENG-0006,2022,10,335
SC-ENG-0006,2022,11,435
SC-ENG-0006,2022,12,373
SC-ENG-0006,2023,1,484
SC-ENG-0006,2023,2,679
SC-ENG-0006,2023,3,506
SC-ENG-0006,2023,4,334
SC-ENG-0006,2023,5,401
SC-ENG-0006,2023,6,569
SC-ENG-0006,2023,7,1061
SC-ENG-0006,2023,8,530
SC-ENG-0006,2023,9,295
SC-ENG-0006,2023,10,528
SC-ENG-0006,2023,11,370
SC-ENG-0006,2023,12,470
SC-ENG-0006,2024,1,645
SC-ENG-0006,2024,2,995
SC-ENG-0006,2024,3,749
SC-ENG-0006,2024,4,760
SC-ENG-0006,2024,5,251
SC-ENG-0006,2024,6,944
SC-ENG-0006,2024,7,726
SC-ENG-0006,2024,8,559
SC-ENG-0006,2024,9,635
SC-ENG-0006,2024,10,184
SC-ENG-0006,2024,11,692
SC-ENG-0006,2024,12,826
SC-SUS-0014,2020,1,2
SC-SUS-0014,2020,2,3
SC-SUS-0014,2020,3,12
SC-SUS-0014,2020,4,4
SC-SUS-0014,2020,5,3
SC-SUS-0014,2020,6,7
SC-SUS-0014,2020,7,15
SC-SUS-0014,2020,8,13
SC-SUS-0014,2020,9,10
SC-SUS-0014,2020,10,11
SC-SUS-0014,2020,11,8
SC-SUS-0014,2020,12,7
SC-SUS-0014,2021,1,24
SC-SUS-0014,2021,2,0
SC-SUS-0014,2021,3,20
SC-SUS-0014,2021,4,16
SC-SUS-0014,2021,5,18
SC-SUS-0014,2021,6,7
SC-SUS-0014,2021,7,5
SC-SUS-0014,2021,8,14
SC-SUS-0014,2021,9,4
SC-SUS-0014,2021,10,27
SC-SUS-0014,2021,11,30
SC-SUS-0014,2021,12,22
SC-SUS-0014,2022,1,24
SC-SUS-0014,2022,2,31
SC-SUS-0014,2022,3,20
SC-SUS-0014,2022,4,30
SC-SUS-0014,2022,5,0
SC-SUS-0014,2022,6,40
SC-SUS-0014,2022,7,37
SC-SUS-0014,2022,8,12
SC-SUS-0014,2022,9,22
SC-SUS-0014,2022,10,14
SC-SUS-0014,2022,11,12
SC-SUS-0014,2022,12,25
SC-SUS-0014,2023,1,28
SC-SUS-0014,2023,2,10
SC-SUS-0014,2023,3,31
SC-SUS-0014,2023,4,10
SC-SUS-0014,2023,5,10
SC-SUS-0014,2023,6,3
SC-SUS-0014,2023,7,21
SC-SUS-0014,2023,8,5
SC-SUS-0014,2023,9,22
SC-SUS-0014,2023,10,0
SC-SUS-0014,2023,11,25
SC-SUS-0014,2023,12,7
SC-SUS-0014,2024,1,41
SC-SUS-0014,2024,2,0
SC-SUS-0014,2024,3,21
SC-SUS-0014,2024,4,5
SC-SUS-0014,2024,5,14
SC-SUS-0014,2024,6,28
SC-SUS-0014,2024,7,32
SC-SUS-0014,2024,8,7
SC-SUS-0014,2024,9,5
SC-SUS-0014,2024,10,32
SC-SUS-0014,2024,11,26
SC-SUS-0014,2024,12,8
SC-BRK-0006,2020,1,124
SC-BRK-0006,2020,2,129
SC-BRK-0006,2020,3,197
SC-BRK-0006,2020,4,310
SC-BRK-0006,2020,5,126
SC-BRK-0006,2020,6,350
SC-BRK-0006,2020,7,280
SC-BRK-0006,2020,8,381
SC-BRK-0006,2020,9,362
SC-BRK-0006,2020,10,377
SC-BRK-0006,2020,11,352
SC-BRK-0006,2020,12,214
SC-BRK-0006,2021,1,438
SC-BRK-0006,2021,2,345
SC-BRK-0006,2021,3,315
SC-BRK-0006,2021,4,395
SC-BRK-0006,2021,5,243
SC-BRK-0006,2021,6,329
SC-BRK-0006,2021,7,183
SC-BRK-0006,2021,8,468
SC-BRK-0006,2021,9,623
SC-BRK-0006,2021,10,300
SC-BRK-0006,2021,11,154
SC-BRK-0006,2021,12,307
SC-BRK-0006,2022,1,409
SC-BRK-0006,2022,2,85
SC-BRK-0006,2022,3,351
SC-BRK-0006,2022,4,314
SC-BRK-0006,2022,5,359
SC-BRK-0006,2022,6,365
SC-BRK-0006,2022,7,313
SC-BRK-0006,2022,8,278
SC-BRK-0006,2022,9,340
SC-BRK-0006,2022,10,441
SC-BRK-0006,2022,11,330
SC-BRK-0006,2022,12,279
SC-BRK-0006,2023,1,411
SC-BRK-0006,2023,2,395
SC-BRK-0006,2023,3,510
SC-BRK-0006,2023,4,276
SC-BRK-0006,2023,5,365
SC-BRK-0006,2023,6,318
SC-BRK-0006,2023,7,550
SC-BRK-0006,2023,8,422
SC-BRK-0006,2023,9,588
SC-BRK-0006,2023,10,675
SC-BRK-0006,2023,11,267
SC-BRK-0006,2023,12,495
SC-BRK-0006,2024,1,345
SC-BRK-0006,2024,2,340
SC-BRK-0006,2024,3,640
SC-BRK-0006,2024,4,594
SC-BRK-0006,2024,5,297
SC-BRK-0006,2024,6,450
SC-BRK-0006,2024,7,1087
SC-BRK-0006,2024,8,609
SC-BRK-0006,2024,9,759
SC-BRK-0006,2024,10,375
SC-BRK-0006,2024,11,308
SC-BRK-0006,2024,12,335
SC-HYD-0007,2020,1,514
SC-HYD-0007,2020,2,573
SC-HYD-0007,2020,3,680
SC-HYD-0007,2020,4,453
SC-HYD-0007,2020,5,398
SC-HYD-0007,2020,6,546
SC-HYD-0007,2020,7,573
SC-HYD-0007,2020,8,450
SC-HYD-0007,2020,9,747
SC-HYD-0007,2020,10,719
SC-HYD-0007,2020,11,344
SC-HYD-0007,2020,12,302
SC-HYD-0007,2021,1,586
SC-HYD-0007,2021,2,788
SC-HYD-0007,2021,3,566
SC-HYD-0007,2021,4,482
SC-HYD-0007,2021,5,659
SC-HYD-0007,2021,6,298
SC-HYD-0007,2021,7,401
SC-HYD-0007,2021,8,769
SC-HYD-0007,2021,9,767
SC-HYD-0007,2021,10,698
SC-HYD-0007,2021,11,409
SC-HYD-0007,2021,12,627
SC-HYD-0007,2022,1,1163
SC-HYD-0007,2022,2,716
SC-HYD-0007,2022,3,834
SC-HYD-0007,2022,4,455
SC-HYD-0007,2022,5,470
SC-HYD-0007,2022,6,708
SC-HYD-0007,2022,7,496
SC-HYD-0007,2022,8,484
SC-HYD-0007,2022,9,556
SC-HYD-0007,2022,10,345
SC-HYD-0007,2022,11,761
SC-HYD-0007,2022,12,873
SC-HYD-0007,2023,1,1044
SC-HYD-0007,2023,2,764
SC-HYD-0007,2023,3,543
SC-HYD-0007,2023,4,642
SC-HYD-0007,2023,5,704
SC-HYD-0007,2023,6,886
SC-HYD-0007,2023,7,583
SC-HYD-0007,2023,8,763
SC-HYD-0007,2023,9,570
SC-HYD-0007,2023,10,957
SC-HYD-0007,2023,11,713
SC-HYD-0007,2023,12,795
SC-HYD-0007,2024,1,1217
SC-HYD-0007,2024,2,812
SC-HYD-0007,2024,3,841
SC-HYD-0007,2024,4,1161
SC-HYD-0007,2024,5,392
SC-HYD-0007,2024,6,652
SC-HYD-0007,2024,7,673
SC-HYD-0007,2024,8,802
SC-HYD-0007,2024,9,753
SC-HYD-0007,2024,10,665
SC-HYD-0007,2024,11,597
SC-HYD-0007,2024,12,1318
SC-SUS-0015,2020,1,202
SC-SUS-0015,2020,2,159
SC-SUS-0015,2020,3,341
SC-SUS-0015,2020,4,121
SC-SUS-0015,2020,5,236
SC-SUS-0015,2020,6,152
SC-SUS-0015,2020,7,220
SC-SUS-0015,2020,8,147
SC-SUS-0015,2020,9,61
SC-SUS-0015,2020,10,133
SC-SUS-0015,2020,11,238
SC-SUS-0015,2020,12,334
SC-SUS-0015,2021,1,234
SC-SUS-0015,2021,2,300
SC-SUS-0015,2021,3,238
SC-SUS-0015,2021,4,209
SC-SUS-0015,2021,5,142
SC-SUS-0015,2021,6,143
SC-SUS-0015,2021,7,287
SC-SUS-0015,2021,8,264
SC-SUS-0015,2021,9,276
SC-SUS-0015,2021,10,90
SC-SUS-0015,2021,11,257
SC-SUS-0015,2021,12,252
SC-SUS-0015,2022,1,185
SC-SUS-0015,2022,2,259
SC-SUS-0015,2022,3,161
SC-SUS-0015,2022,4,192
SC-SUS-0015,2022,5,87
SC-SUS-0015,2022,6,241
SC-SUS-0015,2022,7,153
SC-SUS-0015,2022,8,240
SC-SUS-0015,2022,9,203
SC-SUS-0015,2022,10,333
SC-SUS-0015,2022,11,140
SC-SUS-0015,2022,12,208
SC-SUS-0015,2023,1,90
SC-SUS-0015,2023,2,281
SC-SUS-0015,2023,3,182
SC-SUS-0015,2023,4,114
SC-SUS-0015,2023,5,130
SC-SUS-0015,2023,6,204
SC-SUS-0015,2023,7,158
SC-SUS-0015,2023,8,241
SC-SUS-0015,2023,9,327
SC-SUS-0015,2023,10,339
SC-SUS-0015,2023,11,210
SC-SUS-0015,2023,12,245
SC-SUS-0015,2024,1,166
SC-SUS-0015,2024,2,184
SC-SUS-0015,2024,3,145
SC-SUS-0015,2024,4,202
SC-SUS-0015,2024,5,152
SC-SUS-0015,2024,6,178
SC-SUS-0015,2024,7,287
SC-SUS-0015,2024,8,210
SC-SUS-0015,2024,9,366
SC-SUS-0015,2024,10,145
SC-SUS-0015,2024,11,150
SC-SUS-0015,2024,12,378
SC-FUE-0009,2020,1,27
SC-FUE-0009,2020,2,22
SC-FUE-0009,2020,3,24
SC-FUE-0009,2020,4,27
SC-FUE-0009,2020,5,125
SC-FUE-0009,2020,6,65
SC-FUE-0009,2020,7,74
SC-FUE-0009,2020,8,71
SC-FUE-0009,2020,9,58
SC-FUE-0009,2020,10,5
SC-FUE-0009,2020,11,85
SC-FUE-0009,2020,12,77
SC-FUE-0009,2021,1,137
SC-FUE-0009,2021,2,150
SC-FUE-0009,2021,3,48
SC-FUE-0009,2021,4,63
SC-FUE-0009,2021,5,54
SC-FUE-0009,2021,6,150
SC-FUE-0009,2021,7,50
SC-FUE-0009,2021,8,58
SC-FUE-0009,2021,9,98
SC-FUE-0009,2021,10,32
SC-FUE-0009,2021,11,21
SC-FUE-0009,2021,12,88
SC-FUE-0009,2022,1,37
SC-FUE-0009,2022,2,36
SC-FUE-0009,2022,3,176
SC-FUE-0009,2022,4,53
SC-FUE-0009,2022,5,9
SC-FUE-0009,2022,6,85
SC-FUE-0009,2022,7,119
SC-FUE-0009,2022,8,60
SC-FUE-0009,2022,9,14
SC-FUE-0009,2022,10,130
SC-FUE-0009,2022,11,83
SC-FUE-0009,2022,12,77
SC-FUE-0009,2023,1,131
SC-FUE-0009,2023,2,216
SC-FUE-0009,2023,3,142
SC-FUE-0009,2023,4,164
SC-FUE-0009,2023,5,210
SC-FUE-0009,2023,6,85
SC-FUE-0009,2023,7,131
SC-FUE-0009,2023,8,88
SC-FUE-0009,2023,9,156
SC-FUE-0009,2023,10,108
SC-FUE-0009,2023,11,60
SC-FUE-0009,2023,12,83
SC-FUE-0009,2024,1,147
SC-FUE-0009,2024,2,67
SC-FUE-0009,2024,3,40
SC-FUE-0009,2024,4,99
SC-FUE-0009,2024,5,78
SC-FUE-0009,2024,6,125
