Branch_ID,Part_Number,Year,Month,Actual_Demand_Qty
BPP,SC-TWA-0005,2024,10,0.0
JMB,SC-ENG-0008,2022,1,
BJM,SC-CLG-0001,2022,10,1.0
CRB,SC-TRN-0010,2022,6,32.0
MND,SC-TWA-0007,2022,9,0.0
SOQ,SC-BRK-0003,2023,7,50.0
MDN,SC-ENG-0016,2020,11,55.0
SMD,SC-TRN-0014,2022,4,18.0
MRK,SC-HYD-0004,2022,5,54.0
PTK,SC-BRK-0011,2021,8,0.0
SMD,SC-CLG-0001,2024,4,0.0
MTR,SC-ENG-0014,2021,11,0.0
DPS,SC-FUE-0001,2020,1,3.0
CRB,SC-BRK-0010,2024,7,34.0
BJM,SC-TRN-0003,2021,1,0.0
BKL,SC-TWA-0005,2020,11,0.0
MRK,SC-ELC-0012,2021,1,14.0
JAY,SC-TWA-0008,2022,6,0.0
YGY,SC-FUE-0016,2021,11,3.0
MRK,SC-FLT-0003,2021,6,37.0
PLU,SC-FLT-0010,2022,11,60.0
MKS,SC-SUS-0003,2023,4,0.0
SMD,SC-TWA-0010,2021,1,0.0
YGY,SC-SUS-0019,2023,3,16.0
MRK,SC-HYD-0001,2024,12,41.0
JMB,SC-SUS-0014,2021,5,0.0
AMQ,SC-ELC-0003,2021,3,9.0
MRK,SC-FLT-0006,2021,6,24.0
BDG,SC-FLT-0006,2021,2,7.0
BKL,SC-SUS-0022,2022,5,6.0
JKT,SC-TRN-0006,2023,5,20.0
BDG,SC-TWA-0001,2020,2,7.0
SGT,SC-TRN-0009,2023,1,0.0
GTO,SC-ENG-0007,2022,2,0.0
JMB,SC-FLT-0003,2022,2,8.0
KPG,SC-TRN-0012,2021,7,0.0
SRG,SC-FLT-0002,2024,4,22.0
JKT,SC-FUE-0003,2021,6,7.0
LPG,SC-SUS-0006,2022,2,0.0
SMD,SC-FLT-0003,2022,3,6.0
PTK,SC-TRN-0014,2023,7,43.0
SOQ,SC-BRK-0009,2024,10,0.0
MKS,SC-FUE-0006,2021,2,0.0
YGY,SC-ENG-0009,2021,9,0.0
MND,SC-ELC-0004,2024,2,0.0
SOQ,SC-HYD-0003,2023,3,15.0
AMQ,SC-BRK-0008,2021,9,0.0
DPS,SC-TRN-0014,2023,11,0.0
MRK,SC-BRK-0010,2024,10,0.0
SBY,SC-TWA-0005,2022,6,0.0
MDN,SC-TRN-0003,2022,10,4.0
AMQ,SC-TRN-0001,2021,10,0.0
YGY,SC-SUS-0010,2021,8,93.0
DPS,SC-ELC-0004,2023,5,0.0
LPG,SC-SUS-0016,2023,4,47.0
MDN,SC-TRN-0011,2022,1,49.0
GTO,SC-TWA-0004,2020,12,0.0
JMB,SC-ELC-0006,2022,2,
BKL,SC-HYD-0012,2022,10,0.0
BTH,SC-TWA-0001,2021,9,11.0
CRB,SC-FLT-0005,2024,11,65.0
MTR,SC-ENG-0012,2022,11,39.0
LPG,SC-HYD-0007,2024,7,0.0
JAY,SC-HYD-0005,2023,10,17.0
KDI,SC-SUS-0004,2024,1,70.0
YGY,SC-CLG-0003,2023,2,13.0
MDN,SC-FLT-0010,2024,6,68.0
TRK,SC-ELC-0011,2023,6,97.0
MND,SC-ENG-0004,2021,6,0.0
SGT,SC-HYD-0008,2020,12,7.0
SRG,SC-TWA-0013,2021,10,0.0
BJM,SC-FUE-0002,2024,10,10.0
CRB,SC-FUE-0012,2020,3,0.0
PLB,SC-FLT-0001,2022,1,0.0
JMB,SC-ELC-0002,2020,7,
PLB,SC-FLT-0012,2024,5,12.0
JAY,SC-TRN-0010,2023,8,0.0
SMD,SC-SUS-0006,2023,12,0.0
SMG,SC-SUS-0017,2023,10,0.0
LHK,SC-SUS-0020,2020,10,38.0
PDG,SC-FLT-0011,2022,7,12.0
AMQ,SC-TRN-0011,2024,6,6.0
SRG,SC-SUS-0020,2023,5,145.0
LHK,SC-SUS-0015,2021,2,4.0
CRB,SC-HYD-0015,2020,4,31.0
KPG,SC-TRN-0009,2022,7,27.0
MKS,SC-SUS-0011,2021,1,0.0
PKU,SC-TRN-0015,2024,10,0.0
SOQ,SC-FLT-0001,2024,5,9.0
MRK,SC-SUS-0013,2024,7,0.0
BDG,SC-FLT-0007,2023,4,9.0
PKU,SC-HYD-0016,2022,10,3.0
SOQ,SC-ENG-0006,2022,7,9.0
GTO,SC-TRN-0003,2022,5,0.0
DPS,SC-HYD-0015,2022,9,12.0
PLB,SC-BRK-0008,2021,11,0.0
BTH,SC-SUS-0021,2022,5,38.0
CRB,SC-FUE-0006,2022,9,0.0
TRK,SC-BRK-0005,2022,9,0.0
JAY,SC-CLG-0002,2022,8,20.0
BPN2,SC-SUS-0021,2022,8,0.0
JAY,SC-TRN-0012,2020,11,0.0
TRK,SC-HYD-0004,2020,4,47.0
BJM,SC-FLT-0007,2021,9,0.0
PKU,SC-TRN-0017,2020,9,-9.0
BPN2,SC-SUS-0010,2021,6,82.0
MDN,SC-ENG-0003,2022,9,0.0
LPG,SC-CLG-0005,2023,3,
BKL,SC-ENG-0009,2022,3,0.0
MKS,SC-BRK-0008,2022,12,0.0
MND,SC-FUE-0008,2021,11,0.0
JKT,SC-HYD-0003,2023,4,44.0
YGY,SC-FUE-0012,2023,4,0.0
TRK,SC-TWA-0002,2021,10,36.0
BJM,SC-FLT-0007,2022,1,5.0
LPG,SC-SUS-0007,2024,7,35.0
MTR,SC-FUE-0002,2022,3,0.0
MDN,SC-ENG-0006,2020,10,17.0
BKL,SC-TRN-0003,2024,11,0.0
SMD,SC-TRN-0012,2020,11,0.0
SBY,SC-SUS-0022,2020,7,18.0
MND,SC-TRN-0002,2021,12,30.0
KDI,SC-HYD-0003,2023,8,39.0
BKL,SC-HYD-0013,2020,10,3.0
PDG,SC-HYD-0013,2024,5,10.0
SRG,SC-ENG-0002,2021,12,86.0
PTK,SC-TRN-0003,2024,4,0.0
PKU,SC-ENG-0008,2023,3,13.0
KDI,SC-HYD-0011,2023,2,0.0
GTO,SC-FLT-0003,2022,11,7.0
SRG,SC-TWA-0013,2021,5,0.0
MTR,SC-TRN-0010,2023,7,19.0
PTK,SC-BRK-0011,2023,6,0.0
SBY,SC-ELC-0009,2021,4,-52.0
MRK,SC-TWA-0011,2020,2,2.0
MND,SC-CLG-0006,2024,2,0.0
SMG,SC-ENG-0009,2022,5,0.0
PDG,SC-FUE-0010,2023,1,
SMG,SC-FLT-0010,2023,2,51.0
KPG,SC-TWA-0002,2021,12,87.0
GTO,SC-ELC-0006,2021,8,6.0
PLB,SC-HYD-0013,2020,1,5.0
SBY,SC-BRK-0013,2021,7,0.0
BDG,SC-CLG-0004,2024,2,31.0
BTH,SC-TWA-0010,2021,7,9.0
KDI,SC-HYD-0004,2023,1,71.0
SOQ,SC-HYD-0016,2022,2,5.0
SBY,SC-TRN-0010,2021,4,20.0
KDI,SC-SUS-0024,2021,10,80.0
BTH,SC-TWA-0010,2021,12,9.0
CRB,SC-FUE-0007,2021,9,0.0
MDN,SC-FUE-0008,2023,8,0.0
LPG,SC-CLG-0003,2024,11,34.0
JMB,SC-FUE-0004,2021,11,6.0
YGY,SC-FLT-0013,2023,5,23.0
SMD,SC-ENG-0016,2020,3,2.0
DPS,SC-TRN-0011,2020,8,0.0
PTK,SC-ENG-0002,2020,7,40.0
SMD,SC-ENG-0006,2021,10,4.0
MLG,SC-CLG-0003,2020,5,18.0
PLU,SC-SUS-0012,2022,4,0.0
JKT,SC-SUS-0021,2024,9,
YGY,SC-FLT-0003,2023,6,13.0
JMB,SC-ENG-0005,2022,5,14.0
SMD,SC-TRN-0015,2023,3,0.0
JKT,SC-FUE-0012,2024,1,0.0
PLU,SC-BRK-0008,2021,10,2.0
BDG,SC-SUS-0006,2022,1,0.0
BDG,SC-HYD-0013,2020,6,7.0
CRB,SC-SUS-0014,2023,4,4.0
AMQ,SC-ELC-0001,2021,2,0.0
DPS,SC-ENG-0001,2021,7,3.0
SGT,SC-FUE-0008,2022,12,0.0
SGT,SC-ELC-0008,2022,10,28.0
SMG,SC-SUS-0013,2022,9,
MRK,SC-ENG-0006,2024,6,15.0
MND,SC-TRN-0005,2020,9,0.0
MTR,SC-ENG-0007,2023,1,44.0
SMG,SC-FLT-0006,2021,9,10.0
JKT,SC-SUS-0012,2021,8,0.0
JAY,SC-BRK-0002,2020,10,6.0
JMB,SC-SUS-0020,2023,11,63.0
MTR,SC-FUE-0002,2020,2,0.0
JKT,SC-TRN-0015,2021,7,5.0
BPP,SC-SUS-0006,2021,7,42.0
MTR,SC-FLT-0007,2020,3,7.0
MLG,SC-SUS-0004,2022,6,0.0
BTH,SC-TRN-0013,2022,4,0.0
PLB,SC-TWA-0002,2023,8,28.0
SMG,SC-SUS-0018,2020,11,37.0
JMB,SC-FLT-0003,2022,10,4.0
MLG,SC-ENG-0015,2021,11,0.0
KPG,SC-HYD-0016,2020,11,23.0
JKT,SC-CLG-0007,2020,10,0.0
BDG,SC-SUS-0019,2023,8,0.0
YGY,SC-HYD-0004,2023,3,89.0
SMG,SC-TRN-0017,2024,2,0.0
GTO,SC-FUE-0011,2024,3,50.0
SGT,SC-ENG-0002,2021,3,
MND,SC-BRK-0012,2021,9,0.0
YGY,SC-SUS-0014,2023,2,0.0
KPG,SC-SUS-0016,2022,10,172.0
MDN,SC-BRK-0002,2020,11,11.0
MND,SC-FUE-0009,2020,8,
BDG,SC-HYD-0001,2021,12,10.0
LPG,SC-HYD-0014,2021,6,65.0
MTR,SC-HYD-0015,2022,4,41.0
MTR,SC-TWA-0003,2022,6,21.0
AMQ,SC-ENG-0001,2020,5,0.0
KDI,SC-TWA-0007,2023,11,0.0
BDG,SC-FUE-0013,2023,5,0.0
BDG,SC-HYD-0005,2024,1,0.0
SRG,SC-TRN-0015,2020,2,0.0
PLU,SC-TRN-0005,2020,6,7.0
BTH,SC-SUS-0002,2022,11,20.0
CRB,SC-SUS-0017,2022,6,19.0
GTO,SC-HYD-0010,2024,8,89.0
LPG,SC-TWA-0005,2023,5,0.0
SOQ,SC-CLG-0004,2022,10,59.0
BDG,SC-CLG-0004,2022,4,43.0
SGT,SC-TWA-0006,2022,4,2.0
PKU,SC-CLG-0005,2023,9,19.0
SBY,SC-SUS-0014,2020,9,0.0
KPG,SC-ELC-0008,2020,1,0.0
PDG,SC-TWA-0005,2023,2,0.0
MRK,SC-ELC-0003,2020,5,10.0
PDG,SC-CLG-0004,2023,12,37.0
BTH,SC-SUS-0011,2022,6,0.0
BPP,SC-CLG-0002,2022,6,0.0
MDN,SC-FUE-0015,2020,12,0.0
PTK,SC-ENG-0009,2020,5,0.0
BPP,SC-HYD-0010,2024,1,110.0
BPP,SC-FUE-0002,2022,4,4.0
SOQ,SC-TRN-0003,2021,6,0.0
MKS,SC-TRN-0018,2024,8,0.0
MND,SC-FLT-0008,2020,3,6.0
KDI,SC-TRN-0006,2021,4,33.0
KPG,SC-HYD-0010,2022,11,153.0
BTH,SC-TWA-0005,2022,1,0.0
MRK,SC-HYD-0014,2020,10,53.0
SMD,SC-FUE-0011,2021,2,0.0
JKT,SC-ENG-0011,2024,12,0.0
PDG,SC-TWA-0002,2022,8,33.0
MTR,SC-SUS-0023,2023,6,0.0
TRK,SC-ELC-0004,2024,5,2.0
KPG,SC-CLG-0001,2022,9,0.0
LHK,SC-SUS-0011,2023,12,0.0
BPP,SC-SUS-0002,2020,11,31.0
DPS,SC-FUE-0014,2021,11,0.0
MND,SC-HYD-0010,2024,5,74.0
SMD,SC-SUS-0016,2021,9,12.0
JMB,SC-FUE-0007,2024,10,0.0
MRK,SC-SUS-0009,2021,6,
PLU,SC-ENG-0008,2020,3,5.0
PKU,SC-HYD-0016,2021,8,6.0
SMG,SC-BRK-0006,2022,2,6.0
CRB,SC-CLG-0005,2021,6,62.0
BKL,SC-BRK-0008,2022,10,0.0
DPS,SC-ENG-0012,2023,7,
CRB,SC-BRK-0001,2021,7,0.0
PDG,SC-ELC-0001,2023,10,0.0
LPG,SC-ELC-0008,2020,2,4.0
PLB,SC-TWA-0008,2024,7,0.0
JAY,SC-TRN-0017,2020,10,0.0
PLU,SC-FUE-0007,2022,4,1.0
TRK,SC-ENG-0016,2024,5,20.0
PDG,SC-ENG-0016,2024,5,7.0
SRG,SC-TWA-0010,2023,5,18.0
MTR,SC-HYD-0016,2022,6,0.0
TRK,SC-ELC-0008,2022,4,0.0
KPG,SC-BRK-0007,2022,4,33.0
LHK,SC-FLT-0002,2020,2,6.0
BTH,SC-SUS-0005,2021,2,0.0
JAY,SC-ENG-0008,2022,12,-11.0
DPS,SC-SUS-0020,2021,11,26.0
MKS,SC-FUE-0003,2024,8,2.0
LHK,SC-SUS-0019,2020,4,6.0
JAY,SC-ELC-0002,2023,11,21.0
SMG,SC-SUS-0005,2020,4,0.0
SOQ,SC-FUE-0004,2021,4,0.0
LPG,SC-TWA-0011,2020,9,6.0
SMD,SC-TWA-0013,2023,10,0.0
MKS,SC-HYD-0006,2022,7,0.0
BDG,SC-CLG-0003,2023,12,13.0
BPN2,SC-FUE-0015,2024,2,78.0
GTO,SC-SUS-0023,2022,7,0.0
DPS,SC-ELC-0011,2023,12,61.0
JKT,SC-ENG-0004,2024,10,0.0
SRG,SC-TWA-0001,2022,4,25.0
SMD,SC-ENG-0012,2023,3,22.0
SOQ,SC-SUS-0001,2024,10,0.0
MTR,SC-HYD-0013,2022,5,0.0
SOQ,SC-BRK-0002,2024,1,0.0
PKU,SC-CLG-0004,2020,3,
DPS,SC-TRN-0008,2024,7,28.0
CRB,SC-ELC-0011,2020,9,81.0
MRK,SC-FLT-0007,2021,4,0.0
BDG,SC-CLG-0007,2022,5,19.0
KPG,SC-ENG-0008,2021,10,0.0
SOQ,SC-BRK-0011,2022,4,2.0
MTR,SC-ENG-0007,2024,9,0.0
SMD,SC-CLG-0001,2024,12,0.0
DPS,SC-SUS-0002,2022,9,19.0
MND,SC-HYD-0004,2022,1,34.0
PTK,SC-TWA-0006,2021,6,0.0
YGY,SC-SUS-0016,2024,10,71.0
TRK,SC-FUE-0016,2021,11,0.0
MTR,SC-FUE-0001,2023,8,54.0
MLG,SC-TRN-0013,2023,12,0.0
SBY,SC-ENG-0007,2022,2,0.0
LHK,SC-FLT-0010,2024,2,30.0
KPG,SC-TRN-0016,2020,2,5.0
JMB,SC-BRK-0002,2023,2,0.0
MLG,SC-TRN-0001,2021,12,0.0
BPN2,SC-SUS-0019,2020,5,13.0
LPG,SC-SUS-0004,2021,5,30.0
KPG,SC-ELC-0007,2023,9,90.0
TRK,SC-HYD-0011,2021,8,14.0
JKT,SC-CLG-0001,2020,1,2.0
PLB,SC-HYD-0007,2020,3,0.0
PLB,SC-FUE-0003,2020,1,0.0
AMQ,SC-ENG-0006,2021,9,4.0
CRB,SC-ENG-0003,2024,1,0.0
CRB,SC-TRN-0011,2021,2,
SMG,SC-FUE-0002,2020,8,17.0
JKT,SC-FUE-0007,2021,12,0.0
KPG,SC-ENG-0002,2024,1,66.0
BPP,SC-TRN-0003,2020,5,0.0
BJM,SC-SUS-0015,2022,3,4.0
TRK,SC-HYD-0011,2021,9,0.0
MND,SC-ELC-0007,2023,11,44.0
MTR,SC-TWA-0005,2024,4,0.0
MDN,SC-ENG-0010,2021,5,0.0
MTR,SC-FUE-0016,2023,6,0.0
YGY,SC-ENG-0014,2021,10,0.0
BPN2,SC-TWA-0002,2024,2,0.0
SGT,SC-ELC-0010,2020,7,15.0
KDI,SC-ELC-0005,2023,4,0.0
GTO,SC-SUS-0014,2021,2,0.0
MDN,SC-TWA-0009,2021,5,0.0
BPN2,SC-FUE-0009,2020,8,0.0
BDG,SC-SUS-0005,2024,4,0.0
JMB,SC-HYD-0001,2022,6,2.0
MDN,SC-FLT-0008,2023,6,42.0
MLG,SC-BRK-0002,2021,6,3.0
AMQ,SC-HYD-0009,2023,1,0.0
TRK,SC-ENG-0004,2021,6,6.0
SMG,SC-ELC-0009,2020,8,
PLB,SC-TWA-0002,2021,7,28.0
PKU,SC-TRN-0006,2024,4,30.0
YGY,SC-HYD-0002,2023,4,0.0
BJM,SC-CLG-0005,2021,3,0.0
PDG,SC-ENG-0002,2020,3,22.0
CRB,SC-ELC-0001,2023,10,0.0
PLB,SC-FUE-0005,2022,8,7.0
PTK,SC-SUS-0018,2022,8,20.0
LPG,SC-FLT-0005,2023,12,51.0
MTR,SC-ELC-0007,2024,6,0.0
KDI,SC-TRN-0006,2024,9,0.0
MKS,SC-SUS-0003,2021,5,0.0
JAY,SC-BRK-0009,2020,10,0.0
MTR,SC-HYD-0002,2022,2,0.0
BDG,SC-CLG-0008,2021,8,14.0
LHK,SC-FUE-0003,2020,9,
AMQ,SC-FUE-0002,2024,10,
PLU,SC-CLG-0001,2024,5,0.0
BPP,SC-TRN-0010,2023,2,31.0
DPS,SC-BRK-0007,2020,10,5.0
BDG,SC-SUS-0014,2021,7,0.0
AMQ,SC-ENG-0014,2022,2,0.0
PDG,SC-TWA-0001,2024,9,16.0
JMB,SC-FLT-0010,2020,4,20.0
MLG,SC-HYD-0016,2020,9,11.0
MRK,SC-ENG-0012,2020,7,23.0
JMB,SC-FLT-0012,2020,3,0.0
JMB,SC-HYD-0014,2023,12,173.0
BPP,SC-ELC-0010,2020,9,27.0
MRK,SC-ELC-0003,2020,6,16.0
MRK,SC-CLG-0005,2024,2,38.0
GTO,SC-BRK-0011,2021,7,0.0
KDI,SC-BRK-0011,2024,3,0.0
AMQ,SC-ELC-0006,2024,6,0.0
YGY,SC-TRN-0011,2021,9,14.0
PLB,SC-TRN-0003,2022,8,0.0
BPN2,SC-SUS-0011,2023,1,0.0
JAY,SC-BRK-0012,2021,6,28.0
MLG,SC-BRK-0011,2021,1,0.0
KDI,SC-HYD-0010,2022,9,75.0
KDI,SC-BRK-0012,2022,6,45.0
MTR,SC-ELC-0002,2020,9,0.0
PDG,SC-ELC-0012,2024,4,10.0
SGT,SC-ENG-0016,2023,10,22.0
SBY,SC-SUS-0017,2021,1,0.0
LPG,SC-SUS-0017,2021,9,0.0
SOQ,SC-SUS-0016,2021,8,27.0
BPP,SC-ENG-0001,2024,7,0.0
YGY,SC-ELC-0002,2023,11,38.0
BDG,SC-BRK-0012,2020,12,0.0
PLB,SC-BRK-0002,2020,9,0.0
SMD,SC-TWA-0009,2023,9,0.0
MRK,SC-CLG-0003,2021,8,0.0
SMG,SC-CLG-0008,2021,4,22.0
BPP,SC-ELC-0003,2021,9,21.0
BPP,SC-ELC-0010,2021,5,18.0
MKS,SC-BRK-0011,2023,4,0.0
PLB,SC-HYD-0003,2023,4,22.0
SBY,SC-HYD-0001,2020,4,0.0
JAY,SC-FUE-0003,2021,6,6.0
SRG,SC-TRN-0016,2021,1,4.0
KDI,SC-TRN-0014,2024,12,186.0
GTO,SC-FUE-0014,2020,4,0.0
BJM,SC-SUS-0016,2022,2,19.0
JAY,SC-BRK-0009,2021,1,0.0
SMG,SC-SUS-0019,2024,8,6.0
MKS,SC-SUS-0022,2023,2,7.0
JAY,SC-TWA-0008,2021,3,0.0
BDG,SC-FUE-0006,2023,3,0.0
KPG,SC-TRN-0013,2023,9,17.0
JKT,SC-SUS-0024,2021,9,64.0
MRK,SC-SUS-0016,2023,12,0.0
JMB,SC-BRK-0001,2023,11,0.0
MLG,SC-SUS-0008,2023,5,63.0
PKU,SC-SUS-0009,2020,12,39.0
SMG,SC-FLT-0014,2021,10,0.0
BJM,SC-HYD-0004,2023,11,51.0
KPG,SC-CLG-0001,2024,1,0.0
SRG,SC-TRN-0001,2024,11,15.0
PTK,SC-TWA-0010,2023,10,
JAY,SC-CLG-0004,2022,7,79.0
GTO,SC-FLT-0006,2021,5,0.0
CRB,SC-TWA-0006,2024,5,0.0
AMQ,SC-ENG-0015,2021,5,0.0
BDG,SC-SUS-0018,2024,2,26.0
MND,SC-SUS-0002,2021,1,19.0
BTH,SC-FLT-0007,2020,6,0.0
MRK,SC-TWA-0012,2020,10,0.0
KPG,SC-HYD-0011,2022,3,5.0
MDN,SC-FLT-0014,2021,6,0.0
JKT,SC-ENG-0010,2024,8,0.0
MDN,SC-SUS-0001,2021,2,13.0
JKT,SC-TWA-0009,2023,1,13.0
LPG,SC-TWA-0013,2020,8,0.0
SBY,SC-SUS-0003,2022,8,0.0
SMD,SC-ENG-0003,2022,6,1.0
BTH,SC-ENG-0011,2023,2,0.0
PLB,SC-TRN-0002,2023,3,25.0
BPN2,SC-FLT-0003,2023,9,-130.0
MKS,SC-ENG-0003,2023,2,0.0
YGY,SC-ELC-0009,2024,10,126.0
MKS,SC-TWA-0011,2021,4,0.0
KPG,SC-CLG-0005,2021,9,37.0
KDI,SC-ENG-0009,2023,2,2.0
PLU,SC-BRK-0001,2020,3,0.0
SGT,SC-SUS-0004,2023,12,60.0
PLU,SC-ELC-0004,2024,11,0.0
GTO,SC-ENG-0007,2023,12,54.0
SMD,SC-TWA-0002,2022,11,27.0
CRB,SC-TWA-0009,2020,12,0.0
YGY,SC-SUS-0001,2023,10,0.0
PLB,SC-FLT-0005,2024,7,29.0
BPN2,SC-ELC-0001,2023,11,21.0
LPG,SC-TRN-0010,2024,8,22.0
MDN,SC-ELC-0002,2022,7,0.0
AMQ,SC-ENG-0015,2020,9,0.0
AMQ,SC-FUE-0010,2020,12,17.0
MKS,SC-ELC-0004,2023,11,0.0
JAY,SC-FLT-0014,2024,10,0.0
PDG,SC-FUE-0001,2022,11,
SOQ,SC-BRK-0005,2023,12,41.0
JKT,SC-BRK-0010,2023,3,40.0
MND,SC-FUE-0013,2022,2,0.0
CRB,SC-SUS-0024,2023,2,58.0
MRK,SC-FUE-0011,2023,3,201.0
GTO,SC-ENG-0009,2022,10,3.0
PTK,SC-FLT-0003,2024,6,21.0
DPS,SC-SUS-0024,2020,11,30.0
PLB,SC-SUS-0014,2021,12,1.0
MTR,SC-TWA-0010,2020,5,
BPN2,SC-SUS-0024,2024,6,
SMG,SC-HYD-0011,2022,8,30.0
PTK,SC-TWA-0012,2023,7,0.0
SBY,SC-FLT-0008,2022,9,10.0
GTO,SC-BRK-0005,2024,7,0.0
MTR,SC-BRK-0007,2023,9,0.0
LHK,SC-TWA-0013,2020,7,0.0
PLB,SC-SUS-0009,2020,10,10.0
MKS,SC-ENG-0002,2021,3,-50.0
BTH,SC-FUE-0015,2023,2,30.0
BDG,SC-HYD-0007,2021,9,13.0
SBY,SC-TWA-0005,2021,8,0.0
SBY,SC-HYD-0005,2021,1,0.0
PTK,SC-SUS-0024,2021,2,40.0
TRK,SC-ENG-0015,2024,12,0.0
SOQ,SC-ENG-0016,2024,9,20.0
MRK,SC-SUS-0011,2021,5,6.0
MND,SC-FLT-0008,2020,12,21.0
PDG,SC-FLT-0007,2021,7,0.0
PDG,SC-FUE-0016,2020,8,0.0
JAY,SC-HYD-0012,2023,12,6.0
SRG,SC-FUE-0001,2022,12,44.0
PDG,SC-SUS-0015,2022,12,0.0
MRK,SC-FUE-0014,2024,9,1.0
MKS,SC-FUE-0010,2024,3,83.0
PTK,SC-TWA-0011,2020,4,0.0
PKU,SC-SUS-0014,2020,6,0.0
PLU,SC-CLG-0003,2022,2,0.0
MLG,SC-FUE-0010,2024,9,65.0
SMD,SC-FUE-0012,2020,5,0.0
SMD,SC-ENG-0004,2020,5,3.0
SBY,SC-HYD-0013,2024,5,0.0
PTK,SC-BRK-0008,2020,12,2.0
MTR,SC-TWA-0001,2020,9,26.0
MKS,SC-FLT-0006,2020,7,15.0
MRK,SC-ENG-0014,2023,6,0.0
MLG,SC-FUE-0014,2022,9,0.0
PKU,SC-ENG-0009,2022,5,0.0
MLG,SC-SUS-0004,2021,10,47.0
LHK,SC-HYD-0001,2021,3,0.0
TRK,SC-FLT-0014,2023,9,0.0
MKS,SC-TWA-0007,2022,1,0.0
BPP,SC-SUS-0016,2022,1,23.0
YGY,SC-TRN-0010,2020,11,25.0
MND,SC-ENG-0014,2022,12,0.0
SGT,SC-ENG-0008,2024,3,7.0
BPP,SC-ELC-0005,2022,1,0.0
PDG,SC-HYD-0009,2024,12,0.0
SMG,SC-ENG-0006,2021,3,24.0
PTK,SC-FUE-0004,2023,9,
AMQ,SC-ENG-0010,2023,11,0.0
CRB,SC-ELC-0007,2022,12,115.0
JKT,SC-ENG-0003,2024,12,
SGT,SC-ELC-0009,2024,3,37.0
CRB,SC-HYD-0013,2023,11,0.0
PLB,SC-HYD-0010,2021,10,51.0
GTO,SC-HYD-0003,2023,11,38.0
PLU,SC-BRK-0009,2020,6,5.0
BDG,SC-FLT-0009,2022,10,0.0
MKS,SC-SUS-0002,2023,1,40.0
PLB,SC-TRN-0003,2020,11,0.0
JKT,SC-TRN-0011,2024,5,5.0
BDG,SC-FUE-0005,2020,11,7.0
SMD,SC-ENG-0010,2022,10,0.0
JKT,SC-TRN-0015,2023,7,0.0
MND,SC-SUS-0012,2024,1,0.0
PLB,SC-HYD-0011,2021,9,0.0
MLG,SC-FLT-0001,2021,9,28.0
SOQ,SC-FUE-0009,2021,1,0.0
TRK,SC-FUE-0001,2023,7,30.0
PLB,SC-ELC-0012,2024,7,10.0
JAY,SC-SUS-0019,2021,10,0.0
MKS,SC-ELC-0006,2021,2,0.0
BJM,SC-FLT-0007,2024,12,7.0
GTO,SC-FUE-0008,2020,7,0.0
PDG,SC-TWA-0012,2023,1,0.0
JAY,SC-TWA-0005,2023,3,0.0
MRK,SC-ENG-0012,2023,1,40.0
MKS,SC-HYD-0006,2022,5,29.0
BDG,SC-ENG-0006,2024,11,16.0
JKT,SC-ENG-0005,2021,5,7.0
SOQ,SC-FLT-0012,2022,5,0.0
JMB,SC-BRK-0001,2022,9,0.0
MND,SC-FUE-0013,2022,6,2.0
DPS,SC-ENG-0016,2021,3,18.0
SMG,SC-CLG-0008,2023,10,59.0
YGY,SC-FLT-0007,2020,1,5.0
BJM,SC-TRN-0010,2021,9,
DPS,SC-ELC-0005,2023,9,0.0
SOQ,SC-SUS-0023,2024,4,0.0
PTK,SC-TWA-0008,2020,1,0.0
JKT,SC-FLT-0010,2020,8,64.0
BDG,SC-SUS-0010,2021,4,41.0
KDI,SC-BRK-0002,2021,7,2.0
PKU,SC-ELC-0009,2023,3,95.0
AMQ,SC-ENG-0006,2022,3,9.0
MRK,SC-SUS-0002,2020,5,32.0
PTK,SC-FLT-0006,2023,4,0.0
PDG,SC-TRN-0007,2023,12,1.0
JKT,SC-FUE-0016,2024,3,8.0
SRG,SC-SUS-0011,2023,3,0.0
SMG,SC-FUE-0015,2023,3,78.0
DPS,SC-BRK-0012,2024,1,11.0
DPS,SC-SUS-0008,2020,3,28.0
SMD,SC-SUS-0018,2024,11,0.0
SGT,SC-CLG-0007,2023,4,0.0
JMB,SC-HYD-0004,2022,12,30.0
SOQ,SC-ELC-0005,2023,6,0.0
MRK,SC-HYD-0009,2021,6,8.0
MDN,SC-SUS-0016,2021,7,0.0
PDG,SC-TRN-0013,2021,8,0.0
BPP,SC-FLT-0013,2023,9,20.0
MND,SC-ENG-0010,2020,10,0.0
JMB,SC-SUS-0011,2023,9,0.0
PLU,SC-ENG-0016,2021,3,25.0
SGT,SC-BRK-0007,2021,10,18.0
BJM,SC-FLT-0014,2021,6,0.0
SBY,SC-ELC-0012,2020,1,18.0
BPN2,SC-ELC-0004,2024,9,2.0
PLB,SC-ELC-0005,2022,7,0.0
BDG,SC-ENG-0002,2020,10,24.0
JKT,SC-TWA-0003,2024,5,28.0
MDN,SC-TRN-0005,2021,6,0.0
SOQ,SC-SUS-0001,2020,7,4.0
BJM,SC-FUE-0014,2023,5,0.0
MRK,SC-ENG-0003,2024,1,0.0
PKU,SC-ENG-0016,2024,6,50.0
SMG,SC-SUS-0007,2021,1,30.0
BDG,SC-BRK-0012,2021,10,0.0
TRK,SC-BRK-0010,2021,6,36.0
